Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z,cluster_label
379,0.7,2,4,4,59.9,60.0,2810,5.77,5.84,3.48,4
380,0.74,4,6,1,61.7,55.0,2810,5.81,5.85,3.6,4
381,0.7,1,4,4,62.8,61.0,2810,5.57,5.61,3.51,4
382,0.8,1,3,2,62.7,57.0,2810,5.84,5.93,3.69,4
383,0.75,2,4,2,63.4,58.0,2811,5.72,5.76,3.64,4
384,0.83,2,6,2,63.5,54.0,2811,5.98,5.95,3.79,4
385,1.0,0,0,3,65.7,59.0,2811,6.14,6.07,4.01,4
386,0.99,0,1,1,68.1,56.0,2811,6.21,6.06,4.18,4
387,0.7,2,3,4,63.0,60.0,2812,5.57,5.64,3.53,4
388,0.7,2,4,3,59.5,58.0,2812,5.75,5.85,3.45,4
389,0.7,1,5,2,63.5,59.0,2812,5.49,5.53,3.5,4
390,0.7,2,4,3,61.7,58.0,2812,5.63,5.69,3.49,4
391,0.32,3,1,2,62.7,58.0,554,4.37,4.34,2.73,2
392,0.32,3,1,2,62.8,58.0,554,4.39,4.34,2.74,2
393,0.32,4,1,2,62.4,57.0,554,4.37,4.35,2.72,2
394,0.32,3,1,2,61.0,59.0,554,4.39,4.36,2.67,2
395,0.32,2,1,2,63.1,56.0,554,4.39,4.36,2.76,2
396,0.32,4,1,2,60.7,57.0,554,4.47,4.42,2.7,2
397,0.3,3,2,2,60.9,59.0,554,4.31,4.29,2.62,2
398,0.3,3,2,2,60.1,55.0,554,4.41,4.38,2.64,2
399,0.3,3,2,2,62.9,58.0,554,4.28,4.24,2.68,2
400,0.3,2,2,2,63.3,56.0,554,4.29,4.27,2.71,2
401,0.3,1,2,2,63.8,55.0,554,4.26,4.2,2.7,2
402,0.3,4,2,2,62.9,57.0,554,4.27,4.22,2.67,2
403,0.3,2,2,2,63.4,60.0,554,4.25,4.23,2.69,2
404,0.32,1,1,2,63.9,55.0,554,4.36,4.34,2.78,2
405,0.33,4,2,1,61.4,56.0,554,4.85,4.79,2.95,2
406,0.29,2,5,4,61.9,55.0,555,4.28,4.33,2.66,2
407,0.29,2,5,4,62.4,55.0,555,4.2,4.25,2.63,2
408,0.31,2,4,2,61.8,58.0,555,4.32,4.35,2.68,2
409,0.34,4,2,3,61.5,56.0,555,4.47,4.5,2.76,2
410,0.34,4,2,3,60.4,57.0,555,4.54,4.57,2.75,2
411,0.34,4,1,4,61.8,55.0,555,4.48,4.52,2.78,2
412,0.34,4,1,4,62.0,56.0,555,4.5,4.53,2.8,2
413,0.3,4,3,4,62.3,56.0,555,4.29,4.31,2.68,2
414,0.29,4,4,4,61.6,56.0,555,4.26,4.31,2.64,2
415,0.35,4,3,2,60.6,56.0,555,4.56,4.58,2.77,2
416,0.43,2,5,0,58.4,62.0,555,4.94,5.0,2.9,2
417,0.32,2,4,3,61.4,58.0,556,4.37,4.42,2.7,2
418,0.36,4,1,3,61.9,56.0,556,4.54,4.57,2.82,2
419,0.3,4,3,3,62.0,56.0,556,4.28,4.3,2.66,2
420,0.26,4,5,4,61.5,57.0,556,4.09,4.12,2.52,2
421,0.7,2,4,3,62.3,58.0,2812,5.64,5.72,3.54,4
422,0.7,2,4,3,60.9,61.0,2812,5.66,5.71,3.46,4
423,0.71,4,6,2,62.4,57.0,2812,5.69,5.72,3.56,4
424,0.99,0,0,2,55.0,61.0,2812,6.72,6.67,3.68,4
425,0.73,3,5,3,58.6,60.0,2812,5.92,5.89,3.46,4
426,0.51,4,4,6,62.0,57.0,2812,5.15,5.11,3.18,4
427,0.91,3,3,1,59.8,58.0,2813,6.3,6.29,3.77,4
428,0.84,2,5,2,63.4,55.0,2813,6.0,5.95,3.79,4
429,0.91,1,1,3,64.3,58.0,2813,6.09,6.05,3.9,4
430,0.76,3,5,2,62.2,59.0,2814,5.86,5.81,3.63,4
431,0.76,4,5,2,61.7,57.0,2814,5.88,5.85,3.62,4
432,0.75,3,5,2,61.1,59.0,2814,5.86,5.83,3.57,4
433,0.55,2,6,6,61.5,56.0,2815,5.23,5.27,3.23,4
434,0.76,2,4,1,58.5,62.0,2815,5.93,6.01,3.49,4
435,0.74,3,3,4,61.7,58.0,2815,5.79,5.81,3.58,4
436,0.7,4,2,2,60.4,56.0,2815,5.75,5.81,3.49,4
437,0.7,4,2,2,61.4,56.0,2815,5.7,5.76,3.52,4
438,0.7,4,2,2,61.5,55.0,2815,5.73,5.79,3.54,4
439,0.7,4,2,2,61.4,56.0,2815,5.72,5.77,3.53,4
440,0.9,0,0,3,65.0,56.0,2815,6.08,6.04,3.94,4
441,0.95,0,4,1,56.0,60.0,2815,6.62,6.53,3.68,4
442,0.89,3,2,1,60.2,59.0,2815,6.26,6.23,3.76,4
443,0.72,3,5,3,58.3,58.0,2815,5.99,5.92,3.47,4
444,0.96,0,5,1,53.1,63.0,2815,6.73,6.65,3.55,4
445,1.02,3,3,0,60.3,58.0,2815,6.55,6.5,3.94,4
446,0.78,2,1,5,61.4,56.0,2816,5.91,5.95,3.64,4
447,0.61,4,3,5,60.1,57.0,2816,5.52,5.54,3.32,4
448,0.71,1,6,4,63.4,55.0,2816,5.61,5.69,3.58,4
449,0.78,3,4,2,61.5,59.0,2816,5.96,5.88,3.64,4
450,0.87,4,2,1,62.7,56.0,2816,6.16,6.13,3.85,4
451,0.83,4,2,2,62.5,55.0,2816,6.04,6.0,3.76,4
452,0.71,3,5,2,61.3,56.0,2817,5.78,5.73,3.53,4
453,0.71,4,1,5,60.2,56.0,2817,5.84,5.89,3.53,4
454,0.71,4,5,3,62.7,57.0,2817,5.66,5.64,3.54,4
455,0.71,3,5,3,62.3,58.0,2817,5.69,5.65,3.53,4
456,0.63,4,4,5,61.5,56.0,2817,5.48,5.52,3.38,4
457,0.71,3,5,2,59.2,59.0,2817,5.86,5.83,3.46,4
458,0.71,3,5,2,61.8,59.0,2817,5.75,5.7,3.54,4
459,0.71,4,5,2,61.3,55.0,2817,5.77,5.72,3.52,4
460,0.71,3,5,2,61.4,58.0,2817,5.77,5.73,3.53,4
461,0.9,4,0,3,62.8,55.0,2817,6.2,6.16,3.88,4
462,0.71,1,5,2,62.8,64.0,2817,5.6,5.54,3.5,4
463,0.7,3,5,3,62.4,61.0,2818,5.66,5.63,3.52,4
464,0.7,3,5,3,59.3,60.0,2818,5.78,5.73,3.41,4
465,0.7,3,5,3,63.0,60.0,2818,5.64,5.6,3.54,4
466,1.0,3,2,0,61.3,60.0,2818,6.43,6.39,3.93,4
467,0.86,3,4,1,59.3,62.0,2818,6.36,6.22,3.73,4
468,0.8,4,2,2,61.0,57.0,2818,6.07,6.0,3.68,4
469,0.7,4,5,4,62.9,57.0,2818,5.66,5.61,3.54,4
470,0.7,3,5,4,59.6,57.0,2818,5.91,5.83,3.5,4
471,0.7,3,4,3,61.8,60.0,2818,5.69,5.64,3.5,4
472,0.7,3,5,4,62.7,57.0,2818,5.68,5.64,3.55,4
473,1.0,0,2,1,65.3,62.0,2818,6.34,6.12,4.08,4
474,0.72,2,3,4,63.8,58.0,2819,5.64,5.68,3.61,4
475,0.72,4,2,4,62.3,56.0,2819,5.73,5.77,3.58,4
476,0.7,1,4,4,59.7,63.0,2819,5.76,5.79,3.45,4
477,0.86,1,4,1,64.3,60.0,2819,5.97,5.95,3.83,4
478,0.71,4,3,4,62.9,58.0,2820,5.66,5.69,3.57,4
479,0.75,4,5,2,62.0,57.0,2821,5.8,5.78,3.59,4
480,0.73,3,5,3,61.6,59.0,2821,5.77,5.73,3.54,4
481,0.53,4,5,6,61.9,55.0,2821,5.2,5.21,3.22,4
482,0.73,3,5,2,61.3,58.0,2821,5.83,5.76,3.55,4
483,0.73,1,5,2,63.6,57.0,2821,5.72,5.7,3.63,4
484,0.73,3,5,2,59.6,61.0,2821,5.92,5.85,3.51,4
485,0.73,3,5,2,62.2,59.0,2821,5.77,5.68,3.56,4
486,0.73,3,6,2,61.7,55.0,2821,5.84,5.82,3.6,4
487,0.73,2,5,2,63.2,58.0,2821,5.76,5.7,3.62,4
488,0.7,3,5,4,60.8,60.0,2822,5.74,5.71,3.48,4
489,0.72,3,5,3,60.3,59.0,2822,5.84,5.8,3.51,4
490,0.72,3,5,3,60.9,60.0,2822,5.8,5.76,3.52,4
491,0.72,3,5,3,62.4,59.0,2822,5.77,5.7,3.58,4
492,0.7,3,5,3,60.2,60.0,2822,5.73,5.7,3.44,4
493,0.6,4,4,5,62.0,55.0,2822,5.37,5.4,3.34,4
494,0.74,4,1,6,60.8,57.0,2822,5.85,5.89,3.57,4
495,0.73,4,4,2,62.1,55.0,2822,5.75,5.78,3.58,4
496,0.71,3,6,2,62.7,60.0,2822,5.71,5.67,3.57,4
497,0.71,3,6,2,61.3,58.0,2822,5.75,5.73,3.52,4
498,0.7,3,6,2,60.2,60.0,2822,5.82,5.75,3.48,4
499,0.7,4,6,2,60.7,56.0,2822,5.75,5.72,3.48,4
500,0.9,1,0,3,64.0,61.0,2822,6.04,6.03,3.86,4
501,0.71,4,6,2,60.2,56.0,2822,5.86,5.83,3.52,4
502,0.7,3,5,3,61.5,59.0,2822,5.73,5.68,3.51,4
503,0.7,3,5,3,62.6,56.0,2822,5.71,5.66,3.56,4
504,0.7,4,6,2,59.7,58.0,2822,5.82,5.77,3.46,4
505,0.7,1,5,2,61.4,64.0,2822,5.71,5.66,3.49,4
506,0.7,4,6,2,62.5,57.0,2822,5.62,5.59,3.51,4
507,0.7,4,6,2,61.8,56.0,2822,5.73,5.63,3.51,4
508,0.7,3,5,3,60.7,62.0,2822,5.72,5.68,3.46,4
509,0.7,3,4,3,60.6,58.0,2822,5.8,5.72,3.49,4
510,0.7,4,6,2,61.4,54.0,2822,5.75,5.71,3.52,4
511,0.79,2,6,1,62.8,59.0,2823,5.86,5.9,3.69,4
512,0.9,1,1,2,63.8,57.0,2823,6.06,6.13,3.89,4
513,0.71,3,5,3,62.3,58.0,2823,5.71,5.66,3.54,4
514,0.61,4,5,5,61.3,54.0,2823,5.51,5.59,3.4,4
515,0.9,0,2,1,65.8,54.0,2823,6.05,5.98,3.96,4
516,0.71,4,5,2,60.5,56.0,2823,5.77,5.73,3.47,4
517,0.71,3,6,3,61.2,59.0,2824,5.74,5.69,3.5,4
518,0.77,4,1,5,62.1,57.0,2824,5.84,5.86,3.63,4
519,0.74,1,5,4,63.1,58.0,2824,5.73,5.75,3.62,4
520,0.82,4,4,1,62.4,54.0,2824,6.02,5.97,3.74,4
521,0.82,3,5,1,60.8,60.0,2824,6.05,6.03,3.67,4
522,0.71,3,3,4,62.2,59.0,2825,5.73,5.66,3.54,4
523,0.83,3,2,2,60.0,59.0,2825,6.08,6.05,3.64,4
524,0.73,2,3,4,62.0,57.0,2825,5.75,5.8,3.58,4
525,0.83,3,2,2,62.5,59.0,2825,6.02,5.95,3.74,4
526,1.17,3,0,0,60.2,61.0,2825,6.9,6.83,4.13,4
527,0.91,0,2,1,61.3,67.0,2825,6.24,6.19,3.81,4
528,0.73,3,5,4,62.6,60.0,2826,5.75,5.68,3.58,4
529,0.7,1,5,4,57.2,59.0,2826,5.94,5.88,3.38,4
530,0.9,3,1,1,62.2,59.0,2826,6.11,6.07,3.79,4
531,0.7,3,5,4,62.2,58.0,2826,5.66,5.6,3.5,4
532,0.7,2,6,3,63.3,56.0,2826,5.6,5.58,3.54,4
533,0.7,3,5,4,59.4,61.0,2826,5.78,5.74,3.42,4
534,0.9,2,1,1,63.5,56.0,2826,6.17,6.07,3.88,4
535,0.78,3,4,2,60.8,60.0,2826,5.97,5.94,3.62,4
536,0.96,4,4,0,60.7,55.0,2826,6.41,6.37,3.88,4
537,0.7,2,6,2,62.3,59.0,2827,5.67,5.7,3.54,4
538,0.72,1,6,3,64.0,54.0,2827,5.68,5.7,3.64,4
539,0.79,3,2,5,62.6,58.0,2827,5.96,5.9,3.71,4
540,0.7,4,2,6,61.6,57.0,2827,5.69,5.74,3.52,4
541,0.7,4,2,6,62.3,55.0,2827,5.66,5.7,3.54,4
542,0.7,4,6,1,60.6,57.0,2828,5.74,5.77,3.49,4
543,1.01,3,2,1,61.6,61.0,2828,6.39,6.31,3.91,4
544,0.72,3,4,4,62.2,58.0,2829,5.75,5.7,3.56,4
545,0.8,1,5,1,63.7,54.0,2829,5.91,5.87,3.75,4
546,0.59,4,5,6,62.0,56.0,2829,5.36,5.38,3.33,4
547,0.72,4,4,4,61.7,57.0,2829,5.77,5.74,3.55,4
548,0.75,3,5,1,61.9,57.0,2829,5.88,5.82,3.62,4
549,0.8,3,5,1,60.2,57.0,2829,6.05,6.01,3.63,4
550,0.71,2,5,3,62.7,59.0,2830,5.65,5.7,3.56,4
551,0.77,2,2,2,61.7,56.0,2830,5.84,5.89,3.62,4
552,0.97,4,4,0,60.7,56.0,2830,6.41,6.43,3.9,4
553,0.53,4,4,6,60.9,57.0,2830,5.23,5.29,3.19,4
554,0.53,4,4,6,61.8,57.0,2830,5.16,5.19,3.2,4
555,0.8,4,1,3,62.1,54.4,2830,5.94,5.99,3.7,4
556,0.9,3,3,2,60.6,62.0,2830,6.21,6.13,3.74,4
557,0.76,2,5,1,60.8,60.0,2831,5.89,5.98,3.61,4
558,0.72,4,5,2,62.3,57.0,2831,5.7,5.76,3.57,4
559,0.75,4,5,2,61.4,57.0,2831,5.82,5.87,3.59,4
560,0.72,3,5,2,62.1,58.0,2831,5.73,5.76,3.57,4
561,0.79,4,3,2,61.8,56.0,2831,5.93,5.91,3.66,4
562,0.72,2,4,3,62.5,58.0,2832,5.71,5.75,3.58,4
563,0.91,2,1,1,62.8,61.0,2832,6.15,6.18,3.87,4
564,0.71,3,3,5,62.1,57.0,2832,5.75,5.65,3.54,4
565,0.81,3,3,2,63.0,60.0,2832,5.87,5.81,3.68,4
566,0.82,4,2,2,62.5,57.0,2832,5.91,5.97,3.71,4
567,0.71,3,4,4,62.2,58.0,2832,5.72,5.66,3.54,4
568,0.9,1,0,2,64.3,63.0,2832,6.05,6.01,3.88,4
569,0.8,2,1,3,62.0,58.0,2833,5.86,5.95,3.66,4
570,0.56,2,5,7,61.0,59.0,2833,5.28,5.34,3.24,4
571,0.7,2,6,3,59.6,61.0,2833,5.77,5.8,3.45,4
572,0.7,4,6,3,61.0,57.0,2833,5.74,5.76,3.51,4
573,0.61,4,4,5,61.7,55.0,2833,5.45,5.48,3.37,4
574,0.85,4,2,1,62.5,57.0,2833,6.02,6.07,3.78,4
575,0.7,4,4,2,60.7,57.0,2833,5.73,5.75,3.49,4
576,0.8,4,3,3,62.2,56.0,2834,5.94,5.87,3.67,4
577,0.8,4,2,3,62.8,57.0,2834,5.91,5.87,3.7,4
578,0.51,2,6,6,59.9,58.0,2834,5.16,5.19,3.1,4
579,0.53,4,4,6,61.4,57.0,2834,5.2,5.23,3.2,4
580,0.78,4,1,3,61.8,55.0,2834,5.92,5.95,3.67,4
581,0.9,2,0,2,63.4,54.0,2834,6.17,6.14,3.9,4
582,0.9,0,3,1,65.3,59.0,2834,6.07,6.0,3.94,4
583,0.77,4,5,1,60.7,55.0,2834,6.01,5.95,3.63,4
584,0.73,4,4,4,61.2,56.0,2835,5.89,5.81,3.58,4
585,0.63,4,4,5,61.9,57.0,2835,5.47,5.51,3.4,4
586,0.7,4,5,3,61.5,54.0,2835,5.7,5.75,3.52,4
587,0.72,4,5,3,62.8,57.0,2835,5.71,5.73,3.59,4
588,0.72,4,5,2,61.0,57.0,2835,5.78,5.8,3.53,4
589,0.75,3,4,3,59.6,59.0,2835,6.04,5.94,3.57,4
590,0.82,2,2,2,60.7,56.0,2836,6.04,6.06,3.67,4
591,0.71,1,5,3,62.8,60.0,2836,5.6,5.65,3.53,4
592,0.7,3,5,4,62.6,59.0,2837,5.69,5.66,3.55,4
593,0.7,4,5,4,61.8,56.0,2837,5.74,5.69,3.53,4
594,0.71,4,4,2,59.8,53.0,2838,5.86,5.82,3.49,4
595,0.76,2,2,2,60.9,55.0,2838,5.92,5.94,3.61,4
596,0.82,0,4,2,64.9,58.0,2838,5.83,5.79,3.77,4
597,0.72,3,4,4,58.8,60.0,2838,5.91,5.89,3.47,4
598,0.7,3,4,3,62.3,58.0,2838,5.72,5.64,3.54,4
599,0.7,3,4,3,61.7,58.0,2838,5.69,5.63,3.49,4
600,0.7,3,3,4,62.6,55.0,2838,5.73,5.64,3.56,4
601,0.7,3,4,3,59.4,61.0,2838,5.83,5.79,3.45,4
602,0.7,2,5,2,63.5,59.0,2838,5.53,5.49,3.5,4
603,0.7,3,4,3,60.9,61.0,2838,5.71,5.66,3.46,4
604,0.7,3,4,3,59.5,58.0,2838,5.85,5.75,3.45,4
605,0.7,3,3,4,63.0,60.0,2838,5.64,5.57,3.53,4
606,0.74,2,5,2,60.0,57.0,2839,5.85,5.89,3.52,4
607,0.71,4,4,4,61.5,57.0,2839,5.74,5.71,3.52,4
608,0.7,4,4,4,61.6,54.0,2839,5.75,5.72,3.53,4
609,0.71,4,4,4,62.1,55.0,2839,5.82,5.68,3.57,4
610,0.71,3,4,4,59.1,61.0,2839,5.84,5.81,3.44,4
611,0.71,3,4,4,59.0,60.0,2839,5.82,5.8,3.43,4
612,0.71,3,4,4,60.5,58.0,2839,5.75,5.72,3.47,4
613,0.7,4,4,4,62.4,53.0,2839,5.73,5.71,3.57,4
614,0.73,4,3,3,61.8,54.0,2839,5.8,5.82,3.59,4
615,0.7,4,5,3,62.1,54.0,2839,5.69,5.72,3.54,4
616,0.7,4,3,4,61.3,57.0,2839,5.71,5.74,3.51,4
617,0.71,3,3,5,60.3,58.0,2839,5.82,5.78,3.5,4
618,0.71,3,4,4,59.2,58.0,2839,5.87,5.82,3.46,4
619,0.79,3,3,3,59.3,62.0,2839,6.09,6.01,3.59,4
620,0.71,3,4,4,62.7,59.0,2839,5.7,5.62,3.55,4
621,0.77,2,2,4,61.0,60.0,2840,5.9,5.87,3.59,4
622,0.75,2,4,1,59.8,56.0,2840,5.85,5.92,3.52,4
623,0.7,4,4,2,61.0,56.0,2840,5.75,5.8,3.52,4
624,0.71,3,4,3,59.3,56.0,2840,5.88,5.82,3.47,4
625,0.92,4,6,1,61.9,56.0,2840,6.27,6.2,3.86,4
626,0.83,3,4,1,61.4,59.0,2840,6.08,6.04,3.72,4
627,0.7,3,2,6,59.2,60.0,2840,5.87,5.78,3.45,4
628,0.73,3,4,3,60.3,59.0,2841,5.9,5.87,3.55,4
629,0.71,2,6,4,63.4,55.0,2841,5.69,5.61,3.58,4
630,0.73,2,6,2,63.9,57.0,2841,5.66,5.71,3.63,4
631,0.82,4,4,1,61.7,53.0,2841,6.0,6.12,3.74,4
632,0.82,4,4,1,62.3,56.0,2841,5.96,6.02,3.73,4
633,0.82,2,4,1,59.7,57.0,2841,6.12,6.14,3.66,4
634,0.52,4,4,6,61.2,56.0,2841,5.19,5.21,3.18,4
635,1.0,3,4,0,58.9,60.0,2841,6.6,6.55,3.87,4
636,0.95,0,3,2,66.7,56.0,2841,6.16,6.03,4.06,4
637,0.73,4,6,2,61.4,57.0,2841,5.76,5.8,3.55,4
638,0.73,3,4,3,59.9,59.0,2841,5.87,5.77,3.5,4
639,0.73,3,3,4,61.4,58.0,2841,5.82,5.77,3.56,4
640,0.8,4,1,4,62.6,54.0,2842,5.92,5.96,3.72,4
641,0.7,3,4,3,58.7,61.0,2842,5.8,5.72,3.38,4
642,0.7,2,5,3,60.2,62.0,2843,5.71,5.75,3.45,4
643,0.7,2,5,3,62.7,58.0,2843,5.65,5.67,3.55,4
644,0.71,2,5,3,59.4,58.0,2843,5.76,5.82,3.44,4
645,0.81,2,4,1,63.2,58.0,2843,5.91,5.92,3.74,4
646,0.71,2,6,2,61.5,58.0,2843,5.73,5.79,3.54,4
647,0.73,4,3,5,61.3,57.0,2843,5.81,5.84,3.57,4
648,0.73,2,4,4,61.8,59.0,2843,5.73,5.79,3.56,4
649,0.72,4,5,3,62.0,57.0,2843,5.71,5.74,3.55,4
650,0.81,4,4,1,62.1,57.0,2843,5.91,5.95,3.68,4
651,0.71,4,3,5,60.7,57.0,2843,5.81,5.78,3.52,4
652,0.73,2,5,2,57.7,61.0,2844,5.92,5.96,3.43,4
653,0.7,2,5,4,62.0,59.0,2844,5.65,5.68,3.51,4
654,1.01,4,1,0,61.5,57.0,2844,6.45,6.46,3.97,4
655,1.01,1,1,0,63.1,57.0,2844,6.35,6.39,4.02,4
656,0.79,4,2,3,62.5,57.0,2844,5.91,5.93,3.7,4
657,0.7,2,5,3,61.8,59.0,2845,5.65,5.68,3.5,4
658,0.7,2,5,3,58.9,60.0,2845,5.83,5.85,3.44,4
659,0.8,1,2,3,63.4,60.0,2845,5.92,5.82,3.72,4
660,1.27,3,2,1,59.3,61.0,2845,7.12,7.05,4.2,4
661,0.79,4,6,2,61.5,56.0,2846,5.96,5.91,3.65,4
662,0.72,2,4,4,60.2,59.0,2846,5.79,5.84,3.5,4
663,0.73,4,2,5,61.6,56.0,2846,5.79,5.84,3.58,4
664,1.01,0,2,1,65.4,59.0,2846,6.3,6.26,4.11,4
665,1.01,1,2,0,64.2,61.0,2846,6.25,6.18,3.99,4
666,0.73,4,5,2,59.1,59.0,2846,5.92,5.95,3.51,4
667,0.7,4,5,2,61.6,57.0,2846,5.71,5.76,3.53,4
668,0.7,1,4,3,59.1,61.0,2846,5.76,5.84,3.43,4
669,0.77,3,5,2,62.9,59.0,2846,5.84,5.79,3.66,4
670,0.77,3,3,3,61.3,60.0,2846,5.91,5.81,3.59,4
671,0.77,3,3,4,61.4,58.0,2846,5.94,5.89,3.63,4
672,0.84,2,2,2,61.2,57.0,2847,6.1,6.12,3.74,4
673,0.72,4,5,2,60.3,57.0,2847,5.83,5.85,3.52,4
674,0.76,3,6,2,61.1,59.0,2847,5.93,5.88,3.61,4
675,0.7,2,3,5,62.9,59.0,2848,5.61,5.68,3.55,4
676,0.54,4,6,5,61.5,55.0,2848,5.25,5.29,3.24,4
677,0.75,0,6,1,64.6,57.0,2848,5.74,5.72,3.7,4
678,0.79,1,5,2,64.1,54.0,2849,5.86,5.84,3.75,4
679,0.74,2,5,4,63.1,58.0,2849,5.75,5.73,3.62,4
680,0.7,2,5,3,61.0,60.0,2850,5.74,5.77,3.51,4
681,0.7,4,4,3,60.8,59.0,2850,5.69,5.79,3.49,4
682,0.75,4,0,2,61.5,56.0,2850,5.83,5.87,3.6,4
683,1.2,2,2,0,63.1,60.0,2850,6.75,6.67,4.23,4
684,0.8,2,4,2,63.4,57.0,2851,5.89,5.82,3.71,4
685,0.66,4,6,4,62.1,56.0,2851,5.54,5.57,3.45,4
686,0.87,2,4,1,61.0,63.0,2851,6.22,6.07,3.75,4
687,0.86,3,2,2,62.7,59.0,2851,6.04,5.98,3.77,4
688,0.74,4,4,2,61.0,57.0,2851,5.85,5.81,3.56,4
689,0.58,2,5,7,60.6,59.0,2852,5.37,5.43,3.27,4
690,0.78,4,1,4,61.5,57.0,2852,5.88,5.92,3.63,4
691,0.74,4,3,2,61.3,55.0,2852,5.85,5.86,3.59,4
692,0.73,4,5,2,62.7,55.0,2852,5.7,5.79,3.6,4
693,0.91,2,1,2,63.5,57.0,2852,6.12,6.07,3.87,4
694,0.71,3,4,3,62.6,58.0,2853,5.67,5.7,3.56,4
695,0.71,1,3,4,63.5,55.0,2853,5.64,5.66,3.59,4
696,0.79,4,6,1,62.8,57.0,2853,5.9,5.85,3.69,4
697,0.79,3,6,1,60.0,60.0,2853,6.07,6.03,3.63,4
698,0.71,3,5,2,62.7,58.0,2853,5.73,5.66,3.57,4
699,0.82,3,1,4,61.9,58.0,2853,5.99,5.97,3.7,4
700,0.78,2,2,4,61.9,57.1,2854,5.87,5.95,3.66,4
701,0.7,2,5,4,62.4,56.0,2854,5.64,5.7,3.54,4
702,1.12,3,2,0,59.1,61.0,2854,6.78,6.75,4.0,4
703,0.73,3,5,3,62.0,57.0,2854,5.86,5.76,3.6,4
704,0.91,0,0,3,64.4,62.0,2854,6.06,6.03,3.89,4
705,0.91,0,0,3,65.4,60.0,2854,6.04,6.0,3.94,4
706,0.91,1,0,3,64.2,58.0,2854,6.12,6.09,3.92,4
707,0.91,0,2,2,65.8,58.0,2854,6.04,6.01,3.96,4
708,0.7,3,5,4,58.4,59.0,2854,5.91,5.83,3.43,4
709,0.68,3,4,5,61.7,57.0,2854,5.67,5.64,3.49,4
710,0.73,2,4,3,62.5,57.0,2855,5.7,5.75,3.58,4
711,1.03,1,0,2,63.6,57.0,2855,6.38,6.29,4.03,4
712,0.74,3,6,3,62.4,57.0,2855,5.8,5.74,3.6,4
713,0.98,0,5,1,53.3,67.0,2855,6.82,6.74,3.61,4
714,1.02,0,1,2,53.0,63.0,2856,6.84,6.77,3.66,4
715,1.0,0,3,1,67.8,61.0,2856,5.96,5.9,4.02,4
716,1.02,4,2,1,61.6,55.0,2856,6.49,6.43,3.98,4
717,0.6,4,4,5,60.8,57.0,2856,5.44,5.49,3.32,4
718,0.8,4,3,1,61.6,56.0,2856,5.97,6.01,3.69,4
719,0.97,4,4,0,60.7,56.0,2856,6.43,6.41,3.9,4
720,1.0,0,1,2,67.9,62.0,2856,6.19,6.03,4.15,4
721,0.26,4,5,4,62.3,57.0,556,4.05,4.08,2.53,2
722,0.26,4,5,4,62.1,56.0,556,4.09,4.12,2.55,2
723,0.36,4,2,2,61.9,55.0,556,4.57,4.59,2.83,2
724,0.34,1,3,3,57.5,61.0,556,4.6,4.66,2.66,2
725,0.34,1,5,2,63.3,57.0,556,4.44,4.47,2.82,2
726,0.34,1,5,2,63.5,55.0,556,4.44,4.47,2.83,2
727,0.34,1,5,2,63.4,55.0,556,4.44,4.46,2.82,2
728,0.34,2,3,3,59.6,62.0,556,4.54,4.56,2.71,2
729,0.34,4,5,2,62.2,54.0,556,4.47,4.5,2.79,2
730,0.32,1,5,3,64.1,54.0,556,4.34,4.37,2.79,2
731,0.31,4,1,6,61.6,55.0,557,4.36,4.41,2.7,2
732,0.31,4,1,6,61.3,56.0,557,4.36,4.38,2.68,2
733,0.31,4,1,6,62.3,54.0,557,4.37,4.4,2.73,2
734,0.31,4,1,6,62.0,54.0,557,4.37,4.4,2.72,2
735,0.31,4,1,6,62.7,53.0,557,4.33,4.35,2.72,2
736,0.31,4,1,6,62.2,53.0,557,4.36,4.38,2.72,2
737,0.31,4,3,3,62.2,53.6,557,4.32,4.35,2.7,2
738,0.31,4,2,4,61.6,54.8,557,4.35,4.37,2.69,2
739,0.31,4,2,4,61.8,54.2,557,4.33,4.37,2.69,2
740,0.33,3,3,1,59.4,59.0,557,4.52,4.5,2.68,2
741,0.33,3,4,1,62.3,58.0,557,4.43,4.4,2.75,2
742,0.33,3,3,1,62.6,58.0,557,4.42,4.4,2.76,2
743,0.33,4,3,1,61.9,56.0,557,4.45,4.41,2.74,2
744,0.33,3,4,1,63.0,58.0,557,4.42,4.4,2.78,2
745,0.33,3,0,4,62.8,58.0,557,4.41,4.38,2.76,2
746,0.33,3,0,4,61.5,61.0,557,4.46,4.39,2.72,2
747,0.33,4,0,4,62.1,55.0,557,4.44,4.41,2.75,2
748,0.33,4,1,2,63.0,57.0,557,4.39,4.37,2.76,2
749,0.33,1,1,2,63.6,53.0,557,4.43,4.4,2.81,2
750,0.33,3,1,2,60.4,59.0,557,4.54,4.5,2.73,2
751,1.0,0,2,1,66.1,56.0,2856,6.21,5.97,4.04,4
752,0.77,3,4,2,60.8,59.0,2856,5.92,5.86,3.58,4
753,0.77,3,4,2,61.0,58.0,2856,5.94,5.9,3.61,4
754,0.7,1,5,5,60.1,63.0,2857,5.68,5.71,3.42,4
755,0.9,2,3,1,63.1,58.0,2857,6.08,6.02,3.82,4
756,0.72,4,5,2,62.3,57.0,2857,5.76,5.7,3.57,4
